,datetime,ipsrc,ipdst,dstport,proto,action,policyid,is_ip_bad
2250,2024-03-11 20:48:42,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2251,2024-03-11 20:48:44,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2252,2024-03-11 20:48:52,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2253,2024-03-11 20:48:52,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2254,2024-03-11 20:49:27,34.117.237.239,192.168.182.130,53996,TCP,Deny,34,False
2255,2024-03-11 20:50:26,34.117.237.239,192.168.182.130,53996,TCP,Deny,34,False
2256,2024-03-11 20:50:40,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
2257,2024-03-11 20:50:40,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2258,2024-03-11 20:50:40,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2259,2024-03-11 20:50:40,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2260,2024-03-11 20:50:40,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2261,2024-03-11 20:50:44,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2262,2024-03-11 20:50:52,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2263,2024-03-11 20:51:19,34.117.237.239,192.168.182.130,53996,TCP,Deny,34,False
2264,2024-03-11 20:51:19,34.117.237.239,192.168.182.130,53996,TCP,Deny,34,False
2265,2024-03-11 20:52:00,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
2266,2024-03-11 20:52:13,34.107.243.93,192.168.182.130,44166,TCP,Deny,34,False
2267,2024-03-11 20:52:13,34.107.243.93,192.168.182.130,44166,TCP,Deny,34,False
2268,2024-03-11 20:52:43,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2269,2024-03-11 20:52:43,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2270,2024-03-11 20:52:43,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2271,2024-03-11 20:52:43,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2272,2024-03-11 20:52:43,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2273,2024-03-11 20:52:52,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2274,2024-03-11 20:52:52,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2275,2024-03-11 20:52:52,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2276,2024-03-11 20:52:52,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2277,2024-03-11 20:53:20,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
2278,2024-03-11 20:54:00,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
2279,2024-03-11 20:54:43,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2280,2024-03-11 20:54:43,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2281,2024-03-11 20:54:43,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2282,2024-03-11 20:54:52,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2283,2024-03-11 20:54:52,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2284,2024-03-11 20:54:52,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2285,2024-03-11 20:54:52,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2286,2024-03-11 20:55:50,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2287,2024-03-11 20:56:00,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
2288,2024-03-11 20:56:43,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2289,2024-03-11 20:56:45,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2290,2024-03-11 20:56:53,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2291,2024-03-11 20:56:53,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2292,2024-03-11 20:56:53,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2293,2024-03-11 20:56:53,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2294,2024-03-11 20:57:13,34.107.243.93,192.168.182.130,44166,TCP,Deny,34,False
2295,2024-03-11 20:57:13,34.107.243.93,192.168.182.130,44166,TCP,Deny,34,False
2296,2024-03-11 20:57:13,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2297,2024-03-11 20:57:20,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
2298,2024-03-11 20:57:20,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
2299,2024-03-11 20:57:20,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
2300,2024-03-11 20:57:20,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
2301,2024-03-11 20:58:00,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
2302,2024-03-11 20:58:00,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2303,2024-03-11 20:58:43,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2304,2024-03-11 20:58:43,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2305,2024-03-11 20:58:43,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2306,2024-03-11 20:58:53,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2307,2024-03-11 20:58:53,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2308,2024-03-11 20:58:53,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2309,2024-03-11 20:58:53,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2310,2024-03-11 20:59:51,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2311,2024-03-11 20:59:51,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2312,2024-03-11 21:00:00,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
2313,2024-03-11 21:00:43,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2314,2024-03-11 21:00:43,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2315,2024-03-11 21:00:43,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2316,2024-03-11 21:00:43,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2317,2024-03-11 21:00:53,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2318,2024-03-11 21:01:20,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
2319,2024-03-11 21:01:20,192.168.182.2,192.168.182.130,45148,UDP,Permit,6,False
2320,2024-03-11 21:01:51,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2321,2024-03-11 21:01:51,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2322,2024-03-11 21:02:14,34.107.243.93,192.168.182.130,44166,TCP,Deny,34,False
2323,2024-03-11 21:02:14,34.107.243.93,192.168.182.130,44166,TCP,Deny,34,False
2324,2024-03-11 21:02:14,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2325,2024-03-11 21:02:14,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2326,2024-03-11 21:02:14,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2327,2024-03-11 21:02:40,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
2328,2024-03-11 21:02:40,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
2329,2024-03-11 21:02:40,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
2330,2024-03-11 21:02:40,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
2331,2024-03-11 21:02:43,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2332,2024-03-11 21:04:00,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
2333,2024-03-11 21:04:40,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
2334,2024-03-11 21:04:45,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2335,2024-03-11 21:04:45,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2336,2024-03-11 21:04:53,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2337,2024-03-11 21:04:53,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2338,2024-03-11 21:04:53,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2339,2024-03-11 21:05:51,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2340,2024-03-11 21:05:51,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2341,2024-03-11 21:06:40,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
2342,2024-03-11 21:06:40,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2343,2024-03-11 21:06:40,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2344,2024-03-11 21:06:40,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2345,2024-03-11 21:06:43,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2346,2024-03-11 21:06:45,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2347,2024-03-11 21:07:14,34.107.243.93,192.168.182.130,44166,TCP,Deny,34,False
2348,2024-03-11 21:07:14,34.107.243.93,192.168.182.130,44166,TCP,Deny,34,False
2349,2024-03-11 21:07:14,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2350,2024-03-11 21:08:00,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
2351,2024-03-11 21:08:00,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
2352,2024-03-11 21:08:40,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
2353,2024-03-11 21:08:43,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2354,2024-03-11 21:08:43,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2355,2024-03-11 21:08:43,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2356,2024-03-11 21:08:43,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2357,2024-03-11 21:51:20,172.217.20.195,192.168.182.130,37390,TCP,Deny,34,False
2358,2024-03-11 21:51:20,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2359,2024-03-11 21:51:20,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2360,2024-03-11 21:51:20,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2361,2024-03-11 21:51:20,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2362,2024-03-11 21:51:21,192.168.182.1,192.168.182.255,137,UDP,Permit,6,False
2363,2024-03-11 21:51:21,192.168.182.1,192.168.182.255,137,UDP,Permit,6,False
2364,2024-03-11 21:51:23,192.168.182.1,192.168.182.255,137,UDP,Permit,6,False
2365,2024-03-11 21:51:26,192.168.182.1,192.168.182.255,137,UDP,Permit,6,False
2366,2024-03-11 21:51:26,192.168.182.1,192.168.182.255,137,UDP,Permit,6,False
2367,2024-03-11 21:51:26,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2368,2024-03-11 21:51:27,192.168.182.1,192.168.182.255,137,UDP,Permit,6,False
2369,2024-03-11 21:51:27,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2370,2024-03-11 21:51:27,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2371,2024-03-11 21:51:27,192.168.182.1,192.168.182.255,137,UDP,Permit,6,False
2372,2024-03-11 21:51:49,172.217.20.195,192.168.182.130,32826,TCP,Deny,34,False
2373,2024-03-11 21:52:07,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
2374,2024-03-11 21:52:07,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
2375,2024-03-11 21:52:13,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
2376,2024-03-11 21:52:13,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2377,2024-03-11 21:52:23,159.84.181.226,192.168.182.130,43984,TCP,Deny,34,False
2378,2024-03-11 21:52:23,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2379,2024-03-11 21:52:23,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2380,2024-03-11 21:52:23,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2381,2024-03-11 21:52:23,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2382,2024-03-11 23:46:18,192.168.182.1,255.255.255.255,67,UDP,Permit,6,False
2383,2024-03-11 23:46:18,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2384,2024-03-11 23:46:30,192.168.182.1,192.168.182.255,137,UDP,Permit,6,False
2385,2024-03-11 23:46:30,192.168.182.1,192.168.182.255,137,UDP,Permit,6,False
2386,2024-03-11 23:46:37,172.217.20.195,192.168.182.130,32826,TCP,Deny,34,False
2387,2024-03-11 23:46:44,192.168.182.1,192.168.182.255,137,UDP,Permit,6,False
2388,2024-03-11 23:46:44,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2389,2024-03-11 23:46:44,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2390,2024-03-11 23:46:44,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2391,2024-03-11 23:46:44,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2392,2024-03-11 23:46:44,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2393,2024-03-11 23:46:45,192.168.182.1,192.168.182.255,137,UDP,Permit,6,False
2394,2024-03-11 23:46:45,192.168.182.1,192.168.182.255,137,UDP,Permit,6,False
2395,2024-03-11 23:47:05,192.168.182.2,192.168.182.130,46748,UDP,Permit,6,False
2396,2024-03-11 23:47:05,216.58.215.46,192.168.182.130,53168,TCP,Deny,34,False
2397,2024-03-11 23:47:06,192.168.182.2,192.168.182.130,57103,UDP,Permit,6,False
2398,2024-03-11 23:47:06,159.84.181.226,192.168.182.130,48914,TCP,Deny,34,False
2399,2024-03-11 23:47:08,172.217.20.195,192.168.182.130,60808,TCP,Deny,34,False
2400,2024-03-11 23:47:33,172.217.20.195,192.168.182.130,60808,TCP,Deny,34,False
2401,2024-03-11 23:47:33,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2402,2024-03-11 23:47:33,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2403,2024-03-11 23:47:47,159.84.181.226,192.168.182.130,48914,TCP,Deny,34,False
2404,2024-03-11 23:47:47,159.84.181.226,192.168.182.130,48914,TCP,Deny,34,False
2405,2024-03-11 23:47:47,159.84.181.226,192.168.182.130,48914,TCP,Deny,34,False
2406,2024-03-11 23:47:47,159.84.181.226,192.168.182.130,48914,TCP,Deny,34,False
2407,2024-03-11 23:47:50,159.84.181.226,192.168.182.130,48914,TCP,Deny,34,False
2408,2024-03-11 23:47:50,159.84.181.226,192.168.182.130,48914,TCP,Deny,34,False
2409,2024-03-11 23:48:03,216.58.215.46,192.168.182.130,53168,TCP,Deny,34,False
2410,2024-03-11 23:48:03,216.58.215.46,192.168.182.130,53168,TCP,Deny,34,False
2411,2024-03-11 23:48:26,159.84.181.226,192.168.182.130,48914,TCP,Deny,34,False
2412,2024-03-11 23:48:39,192.168.182.1,192.168.182.255,137,UDP,Permit,6,False
2413,2024-03-11 23:48:39,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2414,2024-03-11 23:48:42,34.107.243.93,192.168.182.130,44166,TCP,Deny,34,False
2415,2024-03-11 23:48:42,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2416,2024-03-11 23:48:47,192.168.182.2,192.168.182.130,54382,UDP,Permit,6,False
2417,2024-03-11 23:48:47,192.168.182.2,192.168.182.130,54382,UDP,Permit,6,False
2418,2024-03-11 23:48:47,34.107.243.93,192.168.182.130,50344,TCP,Deny,34,False
2419,2024-03-11 23:48:48,192.168.182.2,192.168.182.130,56490,UDP,Permit,6,False
2420,2024-03-11 23:49:01,216.58.215.46,192.168.182.130,53168,TCP,Deny,34,False
2421,2024-03-11 23:49:06,159.84.181.226,192.168.182.130,48914,TCP,Deny,34,False
2422,2024-03-11 23:49:06,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2423,2024-03-11 23:49:06,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2424,2024-03-11 23:49:08,172.217.20.195,192.168.182.130,60808,TCP,Deny,34,False
2425,2024-03-11 23:49:24,172.217.20.195,192.168.182.130,60808,TCP,Deny,34,False
2426,2024-03-11 23:49:24,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2427,2024-03-11 23:49:24,172.217.20.195,192.168.182.130,60808,TCP,Deny,34,False
2428,2024-03-11 23:49:46,34.149.100.209,192.168.182.130,57286,TCP,Deny,34,False
2429,2024-03-11 23:49:46,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2430,2024-03-11 23:49:55,216.58.215.46,192.168.182.130,53168,TCP,Deny,34,False
2431,2024-03-11 23:49:55,216.58.215.46,192.168.182.130,53168,TCP,Deny,34,False
2432,2024-03-11 23:50:15,172.217.20.195,192.168.182.130,60808,TCP,Deny,34,False
2433,2024-03-11 23:50:15,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2434,2024-03-11 23:50:15,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2435,2024-03-11 23:50:15,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2436,2024-03-11 23:50:15,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2437,2024-03-11 23:50:47,34.117.237.239,192.168.182.130,41394,TCP,Deny,34,False
2438,2024-03-11 23:50:47,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2439,2024-03-11 23:51:06,159.84.181.226,192.168.182.130,48914,TCP,Deny,34,False
2440,2024-03-11 23:51:06,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2441,2024-03-11 23:51:06,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2442,2024-03-11 23:51:06,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2443,2024-03-11 23:51:07,172.217.20.195,192.168.182.130,60808,TCP,Deny,34,False
2444,2024-03-11 23:51:38,34.149.100.209,192.168.182.130,57286,TCP,Deny,34,False
2445,2024-03-11 23:51:38,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2446,2024-03-11 23:51:46,34.117.237.239,192.168.182.130,41394,TCP,Deny,34,False
2447,2024-03-11 23:51:46,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2448,2024-03-11 23:51:46,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2449,2024-03-11 23:51:46,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2450,2024-03-11 23:52:16,172.217.20.195,192.168.182.130,60808,TCP,Deny,34,False
2451,2024-03-11 23:52:16,172.217.20.195,192.168.182.130,60808,TCP,Deny,34,False
2452,2024-03-11 23:52:16,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2453,2024-03-11 23:52:26,159.84.181.226,192.168.182.130,48914,TCP,Deny,34,False
2454,2024-03-11 23:52:26,159.84.181.226,192.168.182.130,48914,TCP,Deny,34,False
2455,2024-03-11 23:52:39,34.117.237.239,192.168.182.130,41394,TCP,Deny,34,False
2456,2024-03-11 23:52:39,34.117.237.239,192.168.182.130,41394,TCP,Deny,34,False
2457,2024-03-11 23:52:39,34.117.237.239,192.168.182.130,41394,TCP,Deny,34,False
2458,2024-03-11 23:52:39,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2459,2024-03-11 23:53:08,172.217.20.195,192.168.182.130,60808,TCP,Deny,34,False
2460,2024-03-11 23:53:08,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2461,2024-03-11 23:55:00,172.217.20.195,192.168.182.130,60808,TCP,Deny,34,False
2462,2024-03-11 23:55:06,159.84.181.226,192.168.182.130,48914,TCP,Deny,34,False
2463,2024-03-11 23:55:07,172.217.20.195,192.168.182.130,60808,TCP,Deny,34,False
2464,2024-03-11 23:57:06,159.84.181.226,192.168.182.130,48914,TCP,Deny,34,False
2465,2024-03-11 23:57:07,172.217.20.195,192.168.182.130,60808,TCP,Deny,34,False
2466,2024-03-11 23:57:07,172.217.20.195,192.168.182.130,60808,TCP,Deny,34,False
2467,2024-03-11 23:57:07,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2468,2024-03-11 23:57:09,192.168.182.2,192.168.182.130,42916,UDP,Permit,6,False
2469,2024-03-11 23:57:46,159.84.181.226,192.168.182.130,48914,TCP,Deny,34,False
2470,2024-03-11 23:57:46,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
2471,2024-03-11 23:57:46,159.84.181.226,192.168.182.130,48914,TCP,Deny,34,False
2472,2024-03-11 23:57:46,159.84.181.226,192.168.182.130,48914,TCP,Deny,34,False
2473,2024-03-11 23:57:46,159.84.181.226,192.168.182.130,48914,TCP,Deny,34,False
2474,2024-03-11 23:57:50,172.217.20.195,192.168.182.130,60808,TCP,Deny,34,False
2475,2024-03-11 23:57:50,192.168.0.28,192.168.182.130,40768,TCP,Deny,34,False
2476,2024-03-11 23:58:48,34.107.243.93,192.168.182.130,50344,TCP,Deny,34,False
2477,2024-03-11 23:58:49,172.217.20.195,192.168.182.130,60808,TCP,Deny,34,False
2478,2024-03-11 23:58:49,192.168.0.28,192.168.182.130,40768,TCP,Deny,34,False
2479,2024-03-11 23:59:09,172.217.20.195,192.168.182.130,60808,TCP,Deny,34,False
2480,2024-03-11 23:59:09,172.217.20.195,192.168.182.130,60808,TCP,Deny,34,False
2481,2024-03-11 23:59:50,172.217.20.195,192.168.182.130,60808,TCP,Deny,34,False
2482,2024-03-11 23:59:50,172.217.20.195,192.168.182.130,60808,TCP,Deny,34,False
2483,2024-03-12 00:01:09,172.217.20.195,192.168.182.130,60808,TCP,Deny,34,False
2484,2024-03-12 00:01:50,172.217.20.195,192.168.182.130,60808,TCP,Deny,34,False
2485,2024-03-12 00:01:50,192.168.0.28,192.168.182.130,52102,TCP,Deny,34,False
2486,2024-03-12 00:01:50,192.168.0.28,192.168.182.130,52102,TCP,Deny,34,False
2487,2024-03-12 00:01:50,192.168.0.28,192.168.182.130,52102,TCP,Deny,34,False
2488,2024-03-12 00:02:39,192.168.182.131,192.168.182.130,22,TCP,Permit,1,False
2489,2024-03-12 00:02:40,192.168.182.131,192.168.182.130,22,TCP,Permit,1,False
2490,2024-03-12 00:02:47,192.168.182.131,192.168.182.130,490,TCP,Deny,34,False
2491,2024-03-12 00:02:50,192.168.182.131,192.168.182.130,490,TCP,Deny,34,False
2492,2024-03-12 00:02:54,192.168.182.131,192.168.182.130,490,TCP,Deny,34,False
2493,2024-03-12 00:02:56,192.168.182.131,192.168.182.130,490,TCP,Deny,34,False
2494,2024-03-12 00:02:59,192.168.182.131,192.168.182.130,490,TCP,Deny,34,False
2495,2024-03-12 00:03:01,192.168.182.131,192.168.182.130,490,TCP,Deny,34,False
2496,2024-03-12 00:03:05,192.168.182.131,192.168.182.130,490,TCP,Deny,34,False
2497,2024-03-12 00:03:05,192.168.182.131,192.168.182.130,490,TCP,Deny,34,False
2498,2024-03-12 00:03:34,159.84.181.226,192.168.182.130,48914,TCP,Deny,34,False
2499,2024-03-12 00:03:48,192.168.182.2,192.168.182.130,36102,UDP,Permit,6,False
2500,2024-03-12 00:03:48,192.168.0.28,192.168.182.130,52102,TCP,Deny,34,False
2501,2024-03-12 00:03:48,192.168.0.28,192.168.182.130,52102,TCP,Deny,34,False
2502,2024-03-12 00:03:52,192.168.182.2,192.168.182.130,51338,UDP,Permit,6,False
2503,2024-03-12 00:03:52,192.168.0.28,192.168.182.130,52102,TCP,Deny,34,False
2504,2024-03-12 00:03:53,34.160.144.191,192.168.182.130,57626,TCP,Deny,34,False
2505,2024-03-12 00:03:57,192.168.182.2,192.168.182.130,42302,UDP,Permit,6,False
2506,2024-03-12 00:03:57,192.168.0.28,192.168.182.130,52102,TCP,Deny,34,False
2507,2024-03-12 00:03:57,192.168.182.2,192.168.182.130,42302,UDP,Permit,6,False
2508,2024-03-12 00:03:57,192.168.0.28,192.168.182.130,52102,TCP,Deny,34,False
2509,2024-03-12 00:04:22,142.250.179.99,192.168.182.130,42934,TCP,Deny,34,False
2510,2024-03-12 00:04:22,192.168.0.28,192.168.182.130,52102,TCP,Deny,34,False
2511,2024-03-12 00:04:23,142.250.179.99,192.168.182.130,42934,TCP,Deny,34,False
2512,2024-03-12 00:04:48,34.117.237.239,192.168.182.130,48536,TCP,Deny,34,False
2513,2024-03-12 00:04:48,192.168.0.28,192.168.182.130,52102,TCP,Deny,34,False
2514,2024-03-12 00:04:48,192.168.0.28,192.168.182.130,52102,TCP,Deny,34,False
2515,2024-03-12 00:04:51,34.160.144.191,192.168.182.130,57626,TCP,Deny,34,False
2516,2024-03-12 00:05:06,159.84.181.226,192.168.182.130,48914,TCP,Deny,34,False
2517,2024-03-12 00:05:29,142.250.179.99,192.168.182.130,42934,TCP,Deny,34,False
2518,2024-03-12 00:05:45,34.149.100.209,192.168.182.130,49898,TCP,Deny,34,False
2519,2024-03-12 00:05:45,192.168.0.28,192.168.182.130,52102,TCP,Deny,34,False
2520,2024-03-12 00:05:50,34.160.144.191,192.168.182.130,57626,TCP,Deny,34,False
2521,2024-03-12 00:05:50,192.168.0.28,192.168.182.130,52102,TCP,Deny,34,False
2522,2024-03-12 00:06:11,142.250.179.99,192.168.182.130,42934,TCP,Deny,34,False
2523,2024-03-12 00:06:12,142.250.179.99,192.168.182.130,42934,TCP,Deny,34,False
2524,2024-03-12 00:06:26,159.84.181.226,192.168.182.130,48914,TCP,Deny,34,False
2525,2024-03-12 00:06:27,192.168.0.28,192.168.182.130,52102,TCP,Deny,34,False
2526,2024-03-12 00:06:43,34.160.144.191,192.168.182.130,57626,TCP,Deny,34,False
2527,2024-03-12 00:06:43,34.160.144.191,192.168.182.130,57626,TCP,Deny,34,False
2528,2024-03-12 00:06:46,34.117.237.239,192.168.182.130,48536,TCP,Deny,34,False
2529,2024-03-12 00:07:03,142.250.179.99,192.168.182.130,42934,TCP,Deny,34,False
2530,2024-03-12 00:07:03,142.250.179.99,192.168.182.130,42934,TCP,Deny,34,False
2531,2024-03-12 00:07:03,192.168.0.28,192.168.182.130,52102,TCP,Deny,34,False
2532,2024-03-12 00:07:03,142.250.179.99,192.168.182.130,42934,TCP,Deny,34,False
2533,2024-03-12 00:07:37,172.217.20.170,192.168.182.130,48768,TCP,Deny,34,False
2534,2024-03-12 00:07:37,192.168.0.28,192.168.182.130,52102,TCP,Deny,34,False
2535,2024-03-12 00:07:37,192.168.0.28,192.168.182.130,52102,TCP,Deny,34,False
2536,2024-03-12 00:07:37,192.168.0.28,192.168.182.130,52102,TCP,Deny,34,False
2537,2024-03-12 00:07:37,172.217.20.170,192.168.182.130,48768,TCP,Deny,34,False
2538,2024-03-12 00:07:39,34.117.237.239,192.168.182.130,48536,TCP,Deny,34,False
2539,2024-03-12 00:07:43,192.168.182.254,192.168.182.130,68,UDP,Permit,6,False
2540,2024-03-12 00:07:43,192.168.0.28,192.168.182.130,52102,TCP,Deny,34,False
2541,2024-03-12 00:07:57,142.250.179.99,192.168.182.130,42934,TCP,Deny,34,False
2542,2024-03-12 00:08:05,142.250.179.99,192.168.182.130,42934,TCP,Deny,34,False
2543,2024-03-12 00:08:05,192.168.0.28,192.168.182.130,52102,TCP,Deny,34,False
2544,2024-03-12 00:08:05,142.250.179.99,192.168.182.130,42934,TCP,Deny,34,False
2545,2024-03-12 00:08:05,192.168.0.28,192.168.182.130,52102,TCP,Deny,34,False
2546,2024-03-12 00:08:06,142.250.179.99,192.168.182.130,42934,TCP,Deny,34,False
